,MEMBER_NO,clusters
13373,49823,0.0
13374,2327,0.0
13375,51213,0.0
13376,33495,0.0
13377,10141,5.0
13378,26842,0.0
13379,4688,1.0
13380,12065,1.0
13381,34220,1.0
13382,41298,0.0
13383,6888,1.0
13384,58466,1.0
13385,8294,0.0
13386,17278,2.0
13387,37568,0.0
13388,58444,1.0
13389,52626,1.0
13390,43118,1.0
13391,44166,1.0
13392,30812,0.0
13393,12459,2.0
13394,48109,5.0
13395,43377,0.0
13396,57588,1.0
13397,48264,5.0
13398,17339,0.0
13399,51512,1.0
13400,18982,0.0
13401,29415,0.0
13402,42614,0.0
13403,62335,0.0
13404,49951,0.0
13405,39640,1.0
13406,36563,1.0
13407,56926,1.0
13408,26502,1.0
13409,57135,0.0
13410,56171,0.0
13411,3393,1.0
13412,51072,1.0
13413,23853,0.0
13414,24620,0.0
13415,33298,4.0
13416,54811,0.0
13417,18137,0.0
13418,19226,0.0
13419,27119,0.0
13420,47175,0.0
13421,33795,0.0
13422,2200,0.0
13423,48653,0.0
13424,21883,1.0
13425,30452,1.0
13426,16723,1.0
13427,57580,1.0
13428,13839,0.0
13429,53609,0.0
13430,41311,0.0
13431,3851,0.0
13432,23164,0.0
13433,48154,0.0
13434,41793,0.0
13435,20330,1.0
13436,45687,0.0
13437,27022,1.0
13438,4248,2.0
13439,9709,1.0
13440,10795,1.0
13441,12627,2.0
13442,60846,1.0
13443,7705,0.0
13444,17257,1.0
13445,2022,1.0
13446,11021,2.0
13447,22900,0.0
13448,44439,0.0
13449,9805,0.0
13450,42534,0.0
13451,25562,0.0
13452,55332,2.0
13453,37355,1.0
13454,9001,0.0
13455,33434,1.0
13456,19490,2.0
13457,61448,0.0
13458,10192,0.0
13459,18075,2.0
13460,62749,4.0
13461,54295,0.0
13462,55313,0.0
13463,38798,2.0
13464,56947,1.0
13465,7830,0.0
13466,55031,0.0
13467,54927,0.0
13468,14596,0.0
13469,34406,0.0
13470,23858,1.0
13471,32337,1.0
13472,29844,0.0
13473,43383,1.0
13474,55827,5.0
13475,59546,0.0
13476,31157,1.0
13477,36920,0.0
13478,5471,5.0
13479,14240,2.0
13480,16853,1.0
13481,33312,1.0
13482,5809,2.0
13483,61786,0.0
13484,24447,0.0
13485,56561,0.0
13486,19425,0.0
13487,23931,2.0
13488,28228,1.0
13489,5278,1.0
13490,45508,0.0
13491,12202,1.0
13492,8834,0.0
13493,34882,2.0
13494,22514,2.0
13495,55084,3.0
13496,50883,5.0
13497,33063,1.0
13498,43337,1.0
13499,793,0.0
13500,57993,5.0
13501,10397,0.0
13502,20244,1.0
13503,49556,0.0
13504,47532,0.0
13505,59852,1.0
13506,53234,0.0
13507,13029,2.0
13508,31515,0.0
13509,61727,3.0
13510,23655,0.0
13511,38996,1.0
13512,3015,3.0
13513,6038,0.0
13514,23707,0.0
13515,48997,2.0
13516,41034,0.0
13517,52209,2.0
13518,32821,0.0
13519,4050,0.0
13520,38180,1.0
13521,18932,0.0
13522,38418,1.0
13523,1038,1.0
13524,6170,0.0
13525,44636,0.0
13526,44718,1.0
13527,50842,1.0
13528,27903,1.0
13529,2532,3.0
13530,40444,5.0
13531,50447,4.0
13532,21365,1.0
13533,59259,0.0
13534,38439,1.0
13535,41869,0.0
13536,22905,1.0
13537,52806,0.0
13538,36413,1.0
13539,56203,0.0
13540,49959,2.0
13541,44930,0.0
13542,52634,0.0
13543,4417,5.0
13544,55271,1.0
13545,4245,2.0
13546,19162,1.0
13547,14259,3.0
13548,26741,1.0
13549,35614,0.0
13550,40020,0.0
13551,51055,1.0
13552,61955,0.0
13553,5850,2.0
13554,31869,5.0
13555,4639,2.0
13556,8136,1.0
13557,32260,5.0
13558,56031,0.0
13559,58788,1.0
13560,3029,0.0
13561,50172,1.0
13562,15583,0.0
13563,33435,2.0
13564,12056,0.0
13565,45771,1.0
13566,31876,0.0
13567,62769,0.0
13568,24309,2.0
13569,30426,1.0
13570,28177,0.0
13571,15697,2.0
13572,54882,0.0
13573,18958,1.0
13574,25642,1.0
13575,31974,0.0
13576,7970,1.0
13577,1415,2.0
13578,62909,1.0
13579,35342,0.0
13580,10853,0.0
13581,34154,1.0
13582,61582,0.0
13583,9835,2.0
13584,56104,1.0
13585,8932,1.0
13586,44390,2.0
13587,4792,1.0
13588,41579,0.0
13589,30381,0.0
13590,25913,0.0
13591,14098,1.0
13592,38696,2.0
13593,27025,0.0
13594,10024,1.0
13595,43853,0.0
13596,53762,0.0
13597,4439,1.0
13598,32761,3.0
13599,49930,0.0
13600,57524,2.0
13601,14332,5.0
13602,38222,1.0
13603,27746,4.0
13604,3370,0.0
13605,61006,0.0
13606,20999,1.0
13607,13474,1.0
13608,14887,1.0
13609,57644,1.0
13610,42350,1.0
13611,52909,0.0
13612,42649,2.0
13613,26431,2.0
13614,20239,5.0
13615,20182,1.0
13616,30568,0.0
13617,12570,2.0
13618,3175,1.0
13619,36818,0.0
13620,34545,1.0
13621,14248,1.0
13622,33774,1.0
13623,6281,1.0
13624,40720,1.0
13625,5548,1.0
13626,9508,0.0
13627,25323,1.0
13628,53524,0.0
13629,37651,2.0
13630,53902,1.0
13631,42096,0.0
13632,43768,1.0
13633,59900,0.0
13634,25910,2.0
13635,38469,5.0
13636,22873,0.0
13637,16206,1.0
13638,44378,0.0
13639,57930,0.0
13640,58410,0.0
13641,55387,0.0
13642,16266,0.0
13643,39264,1.0
13644,23733,4.0
13645,3193,0.0
13646,19500,1.0
13647,813,2.0
13648,31009,0.0
13649,29027,3.0
13650,37221,5.0
13651,12957,1.0
13652,43234,0.0
13653,28022,0.0
13654,44673,1.0
13655,31575,0.0
13656,27864,0.0
13657,41461,0.0
13658,53160,0.0
13659,48644,1.0
13660,60868,1.0
13661,31013,1.0
13662,56400,0.0
13663,60248,0.0
13664,6060,1.0
13665,53622,1.0
13666,17753,2.0
13667,47513,0.0
13668,35326,0.0
13669,4704,5.0
13670,19224,1.0
13671,50634,0.0
13672,40691,0.0
13673,34301,1.0
13674,52013,1.0
13675,49242,1.0
13676,60783,2.0
13677,22210,1.0
13678,14360,2.0
13679,11908,1.0
13680,29958,1.0
13681,23215,2.0
13682,40789,1.0
13683,2102,0.0
13684,16737,2.0
13685,15565,0.0
13686,25854,1.0
13687,38286,0.0
13688,46514,1.0
13689,57472,1.0
13690,55018,0.0
13691,57367,1.0
13692,35345,0.0
13693,1175,0.0
13694,42159,2.0
13695,7713,2.0
13696,35424,2.0
13697,38227,1.0
13698,51734,1.0
13699,47247,2.0
13700,47439,0.0
13701,35313,0.0
13702,8019,1.0
13703,61852,0.0
13704,51115,1.0
13705,23716,0.0
13706,50884,1.0
13707,47631,1.0
13708,279,0.0
13709,42617,2.0
13710,53353,0.0
13711,36691,0.0
13712,5984,5.0
13713,38578,0.0
13714,2229,1.0
13715,60576,0.0
13716,3498,2.0
13717,11348,2.0
13718,34494,0.0
13719,44929,0.0
13720,17791,5.0
13721,46382,0.0
13722,18464,1.0
13723,38122,0.0
13724,43559,0.0
13725,14499,1.0
13726,46425,4.0
13727,48287,1.0
13728,8139,0.0
13729,44237,0.0
13730,25948,0.0
13731,46988,4.0
13732,17609,1.0
13733,52171,5.0
13734,2661,1.0
13735,47055,5.0
13736,14097,2.0
13737,38567,0.0
13738,29992,5.0
13739,35250,1.0
13740,2496,1.0
13741,51698,1.0
13742,11056,1.0
13743,12079,2.0
13744,38548,0.0
13745,35288,0.0
13746,56722,1.0
13747,44186,5.0
13748,46821,2.0
13749,19375,0.0
13750,44831,0.0
13751,28200,1.0
13752,8098,1.0
13753,58350,1.0
13754,59,4.0
13755,36585,1.0
13756,60523,0.0
13757,18338,3.0
13758,12719,0.0
13759,27753,0.0
13760,47084,1.0
13761,43681,1.0
13762,56221,0.0
13763,36380,1.0
13764,32187,1.0
13765,14415,0.0
13766,8928,2.0
13767,15932,1.0
13768,32565,1.0
13769,59634,1.0
13770,30698,0.0
13771,54302,4.0
13772,21089,2.0
13773,43635,0.0
13774,22596,1.0
13775,28185,0.0
13776,39060,2.0
13777,37620,5.0
13778,17045,1.0
13779,36791,0.0
13780,11889,0.0
13781,53331,1.0
13782,61904,0.0
13783,9345,1.0
13784,17349,0.0
13785,54920,1.0
13786,11782,2.0
13787,2325,5.0
13788,46114,1.0
13789,52060,0.0
13790,11981,5.0
13791,43752,0.0
13792,25909,0.0
13793,46792,1.0
13794,7658,1.0
13795,2094,0.0
13796,38687,0.0
13797,50648,0.0
13798,24197,0.0
13799,38156,1.0
13800,45559,1.0
13801,24635,1.0
13802,43058,2.0
13803,11413,2.0
13804,38532,0.0
13805,8609,3.0
13806,46818,3.0
13807,57115,0.0
13808,1205,1.0
13809,10241,5.0
13810,27524,0.0
13811,17628,0.0
13812,12199,0.0
13813,39511,0.0
13814,49646,5.0
13815,27823,2.0
13816,8463,4.0
13817,51416,0.0
13818,17977,0.0
13819,36735,0.0
13820,35722,2.0
13821,16147,0.0
13822,49839,3.0
13823,59899,0.0
13824,23637,0.0
13825,14398,2.0
13826,23977,0.0
13827,4749,2.0
13828,5473,1.0
13829,50588,3.0
13830,55465,1.0
13831,59515,1.0
13832,7989,2.0
13833,44641,0.0
13834,14286,0.0
13835,28273,5.0
13836,44343,0.0
13837,32803,1.0
13838,38575,2.0
13839,37444,5.0
13840,50407,1.0
13841,41634,4.0
13842,22887,0.0
13843,9886,1.0
13844,25700,1.0
13845,42426,4.0
13846,48543,1.0
13847,3242,0.0
13848,3601,0.0
13849,19780,0.0
13850,10160,1.0
13851,35576,5.0
13852,4551,0.0
13853,41894,1.0
13854,10788,1.0
13855,47989,1.0
13856,29467,0.0
13857,6589,0.0
13858,28501,0.0
13859,14492,1.0
13860,57931,1.0
13861,3095,0.0
13862,61219,1.0
13863,61658,2.0
13864,11308,2.0
13865,37058,0.0
13866,8404,1.0
13867,54949,0.0
13868,42792,0.0
13869,36511,3.0
13870,26348,1.0
13871,56018,0.0
13872,58085,1.0
13873,34868,0.0
13874,18579,0.0
13875,34018,0.0
13876,45443,0.0
13877,8234,1.0
13878,25768,1.0
13879,44986,1.0
13880,57873,0.0
13881,31972,0.0
13882,32829,1.0
13883,38501,0.0
13884,50375,2.0
13885,24250,1.0
13886,55149,1.0
13887,22020,1.0
13888,29075,0.0
13889,7085,2.0
13890,28802,0.0
13891,30636,1.0
13892,259,2.0
13893,30012,0.0
13894,7040,1.0
13895,60780,1.0
13896,20177,1.0
13897,4847,4.0
13898,1103,0.0
13899,51067,2.0
13900,30004,3.0
13901,8660,4.0
13902,49254,3.0
13903,15462,5.0
13904,12734,0.0
13905,24147,2.0
13906,28432,5.0
13907,44219,1.0
13908,8410,1.0
13909,32144,1.0
13910,49912,2.0
13911,50983,1.0
13912,31758,0.0
13913,31256,1.0
13914,32360,0.0
13915,29723,1.0
13916,12073,0.0
13917,44821,0.0
13918,5545,0.0
13919,8553,3.0
13920,8979,2.0
13921,42798,0.0
13922,28217,0.0
13923,59268,1.0
13924,41914,3.0
13925,62367,1.0
13926,58192,0.0
13927,51657,1.0
13928,4614,0.0
13929,15157,2.0
13930,57972,5.0
13931,21302,0.0
13932,34414,1.0
13933,36875,1.0
13934,6722,1.0
13935,13100,3.0
13936,41,3.0
13937,59077,1.0
13938,49240,0.0
13939,660,1.0
13940,24058,5.0
13941,17075,1.0
13942,15796,4.0
13943,33138,1.0
13944,52109,0.0
13945,6922,0.0
13946,21719,1.0
13947,62961,0.0
13948,2880,1.0
13949,58186,5.0
13950,23160,0.0
13951,7545,0.0
13952,51748,1.0
13953,49056,1.0
13954,17113,1.0
13955,42636,2.0
13956,22591,0.0
13957,3784,1.0
13958,27610,1.0
13959,7808,0.0
13960,31071,1.0
13961,18005,1.0
13962,29976,0.0
13963,12660,0.0
13964,17937,3.0
13965,5655,2.0
13966,9822,1.0
13967,53850,0.0
13968,32496,0.0
13969,60051,1.0
13970,39719,2.0
13971,43790,1.0
13972,17230,0.0
13973,50227,0.0
13974,1714,1.0
13975,42569,1.0
13976,16067,5.0
13977,45817,0.0
13978,56820,2.0
13979,38080,0.0
13980,5425,0.0
13981,10238,0.0
13982,39185,0.0
13983,25212,5.0
13984,11328,0.0
13985,44926,1.0
13986,35587,0.0
13987,61043,0.0
13988,43240,1.0
13989,38702,0.0
13990,12726,0.0
13991,18928,0.0
13992,52286,3.0
13993,8460,0.0
13994,45029,1.0
13995,41736,0.0
13996,22794,1.0
13997,12102,0.0
13998,52914,0.0
13999,33618,3.0
14000,51806,0.0
14001,17082,1.0
14002,57539,3.0
14003,46940,1.0
14004,15812,3.0
14005,44371,1.0
14006,9619,0.0
14007,25969,0.0
14008,16025,0.0
14009,26337,0.0
14010,37745,0.0
14011,46575,0.0
14012,25709,0.0
14013,38319,2.0
14014,692,3.0
14015,7249,0.0
14016,35461,0.0
14017,29885,3.0
14018,10185,2.0
14019,31670,0.0
14020,17887,0.0
14021,14300,0.0
14022,19038,1.0
14023,7869,0.0
14024,43496,2.0
14025,32835,5.0
14026,51949,1.0
14027,34812,0.0
14028,47927,2.0
14029,47703,4.0
14030,45931,0.0
14031,37556,0.0
14032,20373,5.0
14033,27101,0.0
14034,36260,1.0
14035,25787,1.0
14036,35623,5.0
14037,41314,0.0
14038,57087,1.0
14039,15726,1.0
14040,16835,0.0
14041,4447,0.0
14042,52518,2.0
14043,32186,1.0
14044,14403,2.0
14045,61432,5.0
14046,32773,1.0
14047,14884,0.0
14048,57385,0.0
14049,4150,1.0
14050,4131,1.0
14051,52392,1.0
14052,58136,0.0
14053,11154,2.0
14054,17783,1.0
14055,32055,5.0
14056,8305,0.0
14057,4152,0.0
14058,9410,1.0
14059,52880,1.0
14060,2373,1.0
14061,4866,1.0
14062,36996,1.0
14063,47070,0.0
14064,53978,1.0
14065,28471,0.0
14066,14243,1.0
14067,62578,1.0
14068,53414,0.0
14069,27278,1.0
14070,17033,2.0
14071,32706,0.0
14072,28591,0.0
14073,19374,1.0
14074,53658,1.0
14075,30963,2.0
14076,28916,0.0
14077,10802,0.0
14078,50563,0.0
14079,38498,1.0
14080,21774,1.0
14081,1398,1.0
14082,16939,1.0
14083,10274,2.0
14084,34117,4.0
14085,14785,1.0
14086,32313,1.0
14087,43974,0.0
14088,22992,1.0
14089,53380,1.0
14090,32669,0.0
14091,58609,4.0
14092,26417,0.0
14093,52120,0.0
14094,32126,2.0
14095,62558,3.0
14096,31499,1.0
14097,32054,1.0
14098,8844,4.0
14099,28387,1.0
14100,26402,0.0
14101,30287,1.0
14102,6878,1.0
14103,26990,0.0
14104,28811,1.0
14105,17764,2.0
14106,31942,2.0
14107,599,0.0
14108,48919,0.0
14109,38066,0.0
14110,43404,0.0
14111,19163,3.0
14112,58101,0.0
14113,50484,1.0
14114,56510,2.0
14115,31935,1.0
14116,17524,0.0
14117,5843,0.0
14118,50274,0.0
14119,57231,1.0
14120,44919,0.0
14121,14514,2.0
14122,52748,4.0
14123,3782,1.0
14124,42278,0.0
14125,18163,1.0
14126,7388,4.0
14127,27957,0.0
14128,23792,0.0
14129,42349,2.0
14130,5707,1.0
14131,8805,1.0
14132,46368,2.0
14133,22180,2.0
14134,58036,1.0
14135,40492,1.0
14136,26482,0.0
14137,25528,3.0
14138,7463,1.0
14139,4414,1.0
14140,22826,0.0
14141,57181,0.0
14142,50260,1.0
14143,29853,0.0
14144,1192,1.0
14145,11929,0.0
14146,20812,0.0
14147,22349,4.0
14148,59800,3.0
14149,54354,3.0
14150,34866,3.0
14151,57473,3.0
14152,25844,3.0
14153,25186,3.0
14154,6866,3.0
14155,36766,3.0
14156,17796,3.0
14157,37184,1.0
14158,9278,2.0
14159,1052,5.0
14160,43378,1.0
14161,60316,1.0
14162,47582,2.0
14163,44353,5.0
14164,17294,0.0
14165,41691,0.0
14166,39176,1.0
14167,1028,5.0
14168,33074,0.0
14169,21941,5.0
14170,5233,1.0
14171,7627,5.0
14172,5808,5.0
14173,6789,0.0
14174,25457,1.0
14175,15282,0.0
14176,49232,0.0
14177,29412,1.0
14178,9931,2.0
14179,4359,1.0
14180,60723,0.0
14181,55315,4.0
14182,24013,0.0
14183,35951,0.0
14184,33712,0.0
14185,29218,0.0
14186,50866,0.0
14187,59088,3.0
14188,4382,1.0
14189,15922,0.0
14190,41598,2.0
14191,13875,0.0
14192,7156,0.0
14193,884,0.0
14194,36539,0.0
14195,59519,0.0
14196,32842,1.0
14197,61345,1.0
14198,39119,1.0
14199,36556,2.0
14200,25167,0.0
14201,2254,0.0
14202,32041,0.0
14203,39951,5.0
14204,56791,2.0
14205,58580,1.0
14206,36047,0.0
14207,54828,0.0
14208,16123,0.0
14209,55046,2.0
14210,16708,0.0
14211,53647,5.0
14212,53519,0.0
14213,60190,0.0
14214,27732,1.0
14215,52182,0.0
14216,43429,0.0
14217,14584,4.0
14218,37072,1.0
14219,42101,0.0
14220,17547,5.0
14221,58199,1.0
14222,27622,1.0
14223,463,1.0
14224,24902,1.0
14225,56735,0.0
14226,56997,1.0
14227,29923,0.0
14228,35320,0.0
14229,29570,1.0
14230,28570,3.0
14231,1537,0.0
14232,17952,0.0
14233,36712,5.0
14234,22315,1.0
14235,17743,0.0
14236,39657,3.0
14237,41383,0.0
14238,57035,1.0
14239,19389,5.0
14240,40673,1.0
14241,52353,2.0
14242,43535,1.0
14243,20710,0.0
14244,61700,0.0
14245,50132,0.0
14246,59579,1.0
14247,1522,2.0
14248,25190,1.0
14249,15814,1.0
14250,20771,0.0
14251,45978,1.0
14252,45783,0.0
14253,47374,0.0
14254,681,1.0
14255,3910,4.0
14256,51431,1.0
14257,14903,0.0
14258,31237,2.0
14259,13237,1.0
14260,24127,0.0
14261,937,2.0
14262,14192,3.0
14263,56072,1.0
14264,55377,0.0
14265,34046,1.0
14266,15210,0.0
14267,53700,0.0
14268,33800,1.0
14269,44524,5.0
14270,53706,1.0
14271,27229,1.0
14272,40454,2.0
14273,47851,1.0
14274,6405,1.0
14275,3390,0.0
14276,21343,2.0
14277,62250,0.0
14278,43556,1.0
14279,13612,1.0
14280,29778,1.0
14281,2791,1.0
14282,56536,1.0
14283,2903,2.0
14284,2217,0.0
14285,13240,1.0
14286,1676,2.0
14287,49018,2.0
14288,29869,1.0
14289,24519,0.0
14290,4537,0.0
14291,36833,1.0
14292,42746,0.0
14293,29325,1.0
14294,940,0.0
14295,41972,5.0
14296,37135,0.0
14297,57894,0.0
14298,25680,5.0
14299,5442,0.0
14300,1302,0.0
14301,45094,0.0
14302,44412,0.0
14303,57780,5.0
14304,34427,0.0
14305,21779,0.0
14306,35900,0.0
14307,62656,2.0
14308,24835,1.0
14309,34824,1.0
14310,31821,0.0
14311,36783,0.0
14312,20334,0.0
14313,48848,1.0
14314,5717,1.0
14315,2150,1.0
14316,40507,1.0
14317,59394,0.0
14318,10257,1.0
14319,24144,3.0
14320,11118,0.0
14321,22507,1.0
14322,32261,1.0
14323,58459,5.0
14324,43916,0.0
14325,6018,1.0
14326,28262,0.0
14327,56490,5.0
14328,31708,4.0
14329,3705,0.0
14330,12246,3.0
14331,57512,1.0
14332,5957,0.0
14333,2780,2.0
14334,53454,1.0
14335,560,0.0
14336,4313,1.0
14337,40727,0.0
14338,62154,0.0
14339,26970,1.0
14340,28339,0.0
14341,26732,0.0
14342,5860,0.0
14343,26852,5.0
14344,12454,0.0
14345,29701,0.0
14346,49012,0.0
14347,41559,0.0
14348,30129,0.0
14349,44941,1.0
14350,12015,0.0
14351,47527,3.0
14352,39416,1.0
14353,60259,1.0
14354,52137,0.0
14355,37327,0.0
14356,59119,0.0
14357,41558,0.0
14358,59875,0.0
14359,53965,2.0
14360,41122,0.0
14361,50218,0.0
14362,10059,5.0
14363,18055,0.0
14364,19135,0.0
14365,14902,3.0
14366,2133,0.0
14367,46311,1.0
14368,18174,0.0
14369,41524,3.0
14370,31818,4.0
14371,48093,1.0
14372,10803,1.0
14373,31114,0.0
14374,36956,0.0
14375,41136,0.0
14376,8687,0.0
14377,17889,1.0
14378,26373,1.0
14379,44311,1.0
14380,13419,0.0
14381,62681,2.0
14382,61717,1.0
14383,13433,3.0
14384,56472,0.0
14385,28848,1.0
14386,4838,0.0
14387,55287,0.0
14388,50768,0.0
14389,27386,1.0
14390,34093,0.0
14391,20613,1.0
14392,62308,0.0
14393,4966,1.0
14394,28758,0.0
14395,2193,1.0
14396,58506,0.0
14397,10084,1.0
14398,31107,0.0
14399,19560,1.0
14400,57843,0.0
14401,8891,1.0
14402,28597,0.0
14403,5420,0.0
14404,10122,5.0
14405,19190,0.0
14406,8220,0.0
14407,9814,2.0
14408,12025,0.0
14409,12390,0.0
14410,35804,0.0
14411,36442,0.0
14412,36865,2.0
14413,15334,0.0
14414,36678,0.0
14415,30103,1.0
14416,3288,1.0
14417,45062,0.0
14418,9542,0.0
14419,30673,0.0
14420,61409,0.0
14421,23695,1.0
14422,12902,1.0
14423,35449,1.0
14424,62325,0.0
14425,15773,0.0
14426,2855,1.0
14427,2774,1.0
14428,4773,0.0
14429,56967,0.0
14430,59063,0.0
14431,22064,0.0
14432,54129,4.0
14433,49734,0.0
14434,61919,5.0
14435,6900,0.0
14436,23863,0.0
14437,61723,2.0
14438,7259,0.0
14439,52952,0.0
14440,62365,0.0
14441,39194,1.0
14442,9657,5.0
14443,5918,1.0
14444,49201,0.0
14445,26723,3.0
14446,60077,1.0
14447,29212,2.0
14448,56191,5.0
14449,40853,1.0
14450,36800,1.0
14451,56402,1.0
14452,54734,0.0
14453,13238,1.0
14454,25314,1.0
14455,62142,2.0
14456,29446,0.0
14457,53268,1.0
14458,62818,0.0
14459,44070,1.0
14460,36689,1.0
14461,22952,1.0
14462,22441,0.0
14463,12209,1.0
14464,37864,1.0
14465,7915,3.0
14466,15854,0.0
14467,31298,2.0
14468,30054,2.0
14469,6634,3.0
14470,55658,0.0
14471,36847,3.0
14472,54023,0.0
14473,38054,0.0
14474,59660,1.0
14475,10057,0.0
14476,46083,0.0
14477,46176,1.0
14478,61883,1.0
14479,15668,1.0
14480,59708,5.0
14481,52576,2.0
14482,5479,2.0
14483,53818,2.0
14484,37277,0.0
14485,37043,1.0
14486,41459,2.0
14487,58124,1.0
14488,13501,1.0
14489,46161,1.0
14490,62985,0.0
14491,15325,3.0
14492,19532,1.0
14493,51147,3.0
14494,42830,1.0
14495,10982,0.0
14496,2324,0.0
14497,26335,1.0
14498,12263,1.0
14499,49137,5.0
14500,3971,0.0
14501,8134,0.0
14502,33845,0.0
14503,16649,0.0
14504,62301,0.0
14505,36667,5.0
14506,54399,5.0
14507,22510,2.0
14508,61073,0.0
14509,59727,2.0
14510,37829,1.0
14511,40109,0.0
14512,22229,1.0
14513,12825,0.0
14514,26719,0.0
14515,29142,1.0
14516,60941,1.0
14517,26760,0.0
14518,18420,2.0
14519,48481,0.0
14520,5522,0.0
14521,47580,1.0
14522,26184,0.0
14523,23264,1.0
14524,3587,0.0
14525,17936,1.0
14526,21914,1.0
14527,62454,2.0
14528,44955,3.0
14529,33340,0.0
14530,5099,1.0
14531,12742,3.0
14532,20416,3.0
14533,48776,0.0
14534,26302,1.0
14535,42505,0.0
14536,25940,5.0
14537,21083,0.0
14538,60445,0.0
14539,54594,0.0
14540,58084,4.0
14541,818,0.0
14542,11670,1.0
14543,15949,2.0
14544,37253,5.0
14545,48053,0.0
14546,44091,1.0
14547,56557,1.0
14548,15647,0.0
14549,9119,0.0
14550,14312,0.0
14551,829,1.0
14552,5840,0.0
14553,38218,1.0
14554,16267,0.0
14555,41454,1.0
14556,35319,2.0
14557,18210,0.0
14558,11678,1.0
14559,6140,1.0
14560,26349,1.0
14561,41489,1.0
14562,49711,0.0
14563,52031,0.0
14564,58565,0.0
14565,9678,0.0
14566,14603,0.0
14567,50292,0.0
14568,47842,1.0
14569,20366,0.0
14570,60603,1.0
14571,30834,2.0
14572,16084,1.0
14573,29124,0.0
14574,50286,1.0
14575,20392,0.0
14576,7833,0.0
14577,8803,0.0
14578,26874,2.0
14579,1084,4.0
14580,32205,1.0
14581,21304,0.0
14582,50192,0.0
14583,15027,1.0
14584,37857,0.0
14585,61679,0.0
14586,16407,0.0
14587,62819,0.0
14588,19004,0.0
14589,49337,0.0
14590,12938,2.0
14591,47869,0.0
14592,61692,5.0
14593,29734,0.0
14594,10005,0.0
14595,11416,1.0
14596,23992,1.0
14597,59309,1.0
14598,36628,0.0
14599,8236,0.0
14600,14364,0.0
14601,26821,0.0
14602,18953,0.0
14603,47585,1.0
14604,7564,5.0
14605,38794,0.0
14606,4017,0.0
14607,49751,1.0
14608,19778,1.0
14609,38438,1.0
14610,40898,1.0
14611,3588,0.0
14612,44130,3.0
14613,62822,1.0
14614,29787,1.0
14615,62396,1.0
14616,37550,1.0
14617,21150,0.0
14618,27323,0.0
14619,60388,5.0
14620,3779,0.0
14621,14661,1.0
14622,53750,1.0
14623,9180,1.0
14624,8363,0.0
14625,60337,3.0
14626,48400,2.0
14627,57966,1.0
14628,11357,0.0
14629,45751,0.0
14630,31908,2.0
14631,17274,0.0
14632,8293,2.0
14633,58860,0.0
14634,29735,1.0
14635,12421,0.0
14636,38629,0.0
14637,55410,0.0
14638,35302,0.0
14639,2625,1.0
14640,7647,0.0
14641,28858,0.0
14642,40213,4.0
14643,30613,4.0
14644,40783,1.0
14645,49776,3.0
14646,43066,5.0
14647,49073,0.0
14648,22428,1.0
